code,country,rdate,cliaa
JPN,Japan,2001-07-01,99.03998
JPN,Japan,2001-08-01,98.83483
JPN,Japan,2001-09-01,98.66174
JPN,Japan,2001-10-01,98.54564
JPN,Japan,2001-11-01,98.49827
JPN,Japan,2001-12-01,98.52495
JPN,Japan,2002-01-01,98.62682
JPN,Japan,2002-02-01,98.79034
JPN,Japan,2002-03-01,98.97405
JPN,Japan,2002-04-01,99.14967
JPN,Japan,2002-05-01,99.28757
JPN,Japan,2002-06-01,99.36304
JPN,Japan,2002-07-01,99.38861
JPN,Japan,2002-08-01,99.37814
JPN,Japan,2002-09-01,99.34203
JPN,Japan,2002-10-01,99.29787
JPN,Japan,2002-11-01,99.2672
JPN,Japan,2002-12-01,99.2628
JPN,Japan,2003-01-01,99.28741
JPN,Japan,2003-02-01,99.33588
JPN,Japan,2003-03-01,99.40226
JPN,Japan,2003-04-01,99.49406
JPN,Japan,2003-05-01,99.61324
JPN,Japan,2003-06-01,99.75311
JPN,Japan,2003-07-01,99.90319
JPN,Japan,2003-08-01,100.0654
JPN,Japan,2003-09-01,100.23
JPN,Japan,2003-10-01,100.3663
JPN,Japan,2003-11-01,100.468
JPN,Japan,2003-12-01,100.5413
JPN,Japan,2004-01-01,100.5977
JPN,Japan,2004-02-01,100.644
JPN,Japan,2004-03-01,100.696
JPN,Japan,2004-04-01,100.7481
JPN,Japan,2004-05-01,100.8021
JPN,Japan,2004-06-01,100.8518
JPN,Japan,2004-07-01,100.8745
JPN,Japan,2004-08-01,100.8598
JPN,Japan,2004-09-01,100.8272
JPN,Japan,2004-10-01,100.7808
JPN,Japan,2004-11-01,100.7344
JPN,Japan,2004-12-01,100.6955
JPN,Japan,2005-01-01,100.6613
JPN,Japan,2005-02-01,100.6201
JPN,Japan,2005-03-01,100.584
JPN,Japan,2005-04-01,100.566
JPN,Japan,2005-05-01,100.5773
JPN,Japan,2005-06-01,100.626
JPN,Japan,2005-07-01,100.7118
JPN,Japan,2005-08-01,100.8223
JPN,Japan,2005-09-01,100.9539
JPN,Japan,2005-10-01,101.1028
JPN,Japan,2005-11-01,101.2502
JPN,Japan,2005-12-01,101.3898
JPN,Japan,2006-01-01,101.5157
JPN,Japan,2006-02-01,101.6142
JPN,Japan,2006-03-01,101.6742
JPN,Japan,2006-04-01,101.6939
JPN,Japan,2006-05-01,101.6556
JPN,Japan,2006-06-01,101.5907
JPN,Japan,2006-07-01,101.5301
JPN,Japan,2006-08-01,101.493
JPN,Japan,2006-09-01,101.4797
JPN,Japan,2006-10-01,101.4862
JPN,Japan,2006-11-01,101.5073
JPN,Japan,2006-12-01,101.5378
JPN,Japan,2007-01-01,101.5592
JPN,Japan,2007-02-01,101.5609
JPN,Japan,2007-03-01,101.5093
JPN,Japan,2007-04-01,101.3965
JPN,Japan,2007-05-01,101.2222
JPN,Japan,2007-06-01,100.9991
JPN,Japan,2007-07-01,100.7643
JPN,Japan,2007-08-01,100.563
JPN,Japan,2007-09-01,100.4392
JPN,Japan,2007-10-01,100.4075
JPN,Japan,2007-11-01,100.451
JPN,Japan,2007-12-01,100.5384
JPN,Japan,2008-01-01,100.6345
JPN,Japan,2008-02-01,100.7227
JPN,Japan,2008-03-01,100.7786
JPN,Japan,2008-04-01,100.7899
JPN,Japan,2008-05-01,100.7131
JPN,Japan,2008-06-01,100.5159
JPN,Japan,2008-07-01,100.1852
JPN,Japan,2008-08-01,99.72723
JPN,Japan,2008-09-01,99.15712
JPN,Japan,2008-10-01,98.50436
JPN,Japan,2008-11-01,97.82637
JPN,Japan,2008-12-01,97.19547
JPN,Japan,2009-01-01,96.68831
JPN,Japan,2009-02-01,96.37735
JPN,Japan,2009-03-01,96.29559
JPN,Japan,2009-04-01,96.42053
JPN,Japan,2009-05-01,96.69714
JPN,Japan,2009-06-01,97.0629
JPN,Japan,2009-07-01,97.46057
JPN,Japan,2009-08-01,97.85286
JPN,Japan,2009-09-01,98.2305
JPN,Japan,2009-10-01,98.5794
JPN,Japan,2009-11-01,98.9022
JPN,Japan,2009-12-01,99.1955
JPN,Japan,2010-01-01,99.4489
JPN,Japan,2010-02-01,99.65098
JPN,Japan,2010-03-01,99.80562
JPN,Japan,2010-04-01,99.90984
JPN,Japan,2010-05-01,99.9636
JPN,Japan,2010-06-01,99.98601
JPN,Japan,2010-07-01,99.99168
JPN,Japan,2010-08-01,99.99376
JPN,Japan,2010-09-01,99.99611
JPN,Japan,2010-10-01,100.0191
JPN,Japan,2010-11-01,100.0768
JPN,Japan,2010-12-01,100.1473
JPN,Japan,2011-01-01,100.2021
JPN,Japan,2011-02-01,100.2123
JPN,Japan,2011-03-01,100.1834
JPN,Japan,2011-04-01,100.1334
JPN,Japan,2011-05-01,100.0723
JPN,Japan,2011-06-01,100.0258
JPN,Japan,2011-07-01,99.98647
JPN,Japan,2011-08-01,99.93486
JPN,Japan,2011-09-01,99.88384
JPN,Japan,2011-10-01,99.86671
JPN,Japan,2011-11-01,99.87351
JPN,Japan,2011-12-01,99.89283
JPN,Japan,2012-01-01,99.91473
JPN,Japan,2012-02-01,99.91647
JPN,Japan,2012-03-01,99.89109
JPN,Japan,2012-04-01,99.83392
JPN,Japan,2012-05-01,99.75114
JPN,Japan,2012-06-01,99.65187
JPN,Japan,2012-07-01,99.54935
JPN,Japan,2012-08-01,99.45406
JPN,Japan,2012-09-01,99.37787
JPN,Japan,2012-10-01,99.33994
JPN,Japan,2012-11-01,99.35771
JPN,Japan,2012-12-01,99.44659
JPN,Japan,2013-01-01,99.59975
JPN,Japan,2013-02-01,99.81792
JPN,Japan,2013-03-01,100.0703
JPN,Japan,2013-04-01,100.3299
JPN,Japan,2013-05-01,100.5711
JPN,Japan,2013-06-01,100.7787
JPN,Japan,2013-07-01,100.9626
JPN,Japan,2013-08-01,101.1282
JPN,Japan,2013-09-01,101.278
JPN,Japan,2013-10-01,101.394
JPN,Japan,2013-11-01,101.4616
JPN,Japan,2013-12-01,101.4575
JPN,Japan,2014-01-01,101.3701
JPN,Japan,2014-02-01,101.2082
JPN,Japan,2014-03-01,100.9987
JPN,Japan,2014-04-01,100.7465
JPN,Japan,2014-05-01,100.505
JPN,Japan,2014-06-01,100.3102
JPN,Japan,2014-07-01,100.1664
JPN,Japan,2014-08-01,100.0745
JPN,Japan,2014-09-01,100.0256
JPN,Japan,2014-10-01,100.0103
JPN,Japan,2014-11-01,100.0302
JPN,Japan,2014-12-01,100.07
JPN,Japan,2015-01-01,100.1321
JPN,Japan,2015-02-01,100.2115
JPN,Japan,2015-03-01,100.2919
JPN,Japan,2015-04-01,100.3738
JPN,Japan,2015-05-01,100.4366
JPN,Japan,2015-06-01,100.4599
JPN,Japan,2015-07-01,100.4282
JPN,Japan,2015-08-01,100.3561
JPN,Japan,2015-09-01,100.2506
JPN,Japan,2015-10-01,100.1301
JPN,Japan,2015-11-01,100.0095
JPN,Japan,2015-12-01,99.90159
JPN,Japan,2016-01-01,99.82135
JPN,Japan,2016-02-01,99.76334
JPN,Japan,2016-03-01,99.71761
JPN,Japan,2016-04-01,99.68608
JPN,Japan,2016-05-01,99.6662
JPN,Japan,2016-06-01,99.6675
JPN,Japan,2016-07-01,99.69454
JPN,Japan,2016-08-01,99.74257
JPN,Japan,2016-09-01,99.81779
JPN,Japan,2016-10-01,99.91942
JPN,Japan,2016-11-01,100.0292
JPN,Japan,2016-12-01,100.1386
JPN,Japan,2017-01-01,100.2328
JPN,Japan,2017-02-01,100.3096
JPN,Japan,2017-03-01,100.3957
JPN,Japan,2017-04-01,100.4781
JPN,Japan,2017-05-01,100.5433
JPN,Japan,2017-06-01,100.5885
JPN,Japan,2017-07-01,100.61
JPN,Japan,2017-08-01,100.6128
JPN,Japan,2017-09-01,100.6087
JPN,Japan,2017-10-01,100.6071
JPN,Japan,2017-11-01,100.6121
JPN,Japan,2017-12-01,100.6142
JPN,Japan,2018-01-01,100.6126
JPN,Japan,2018-02-01,100.6225
JPN,Japan,2018-03-01,100.6286
JPN,Japan,2018-04-01,100.6434
JPN,Japan,2018-05-01,100.6552
JPN,Japan,2018-06-01,100.6474
JPN,Japan,2018-07-01,100.6242
JPN,Japan,2018-08-01,100.592
JPN,Japan,2018-09-01,100.5534
JPN,Japan,2018-10-01,100.4988
JPN,Japan,2018-11-01,100.4264
JPN,Japan,2018-12-01,100.3405
JPN,Japan,2019-01-01,100.2576
JPN,Japan,2019-02-01,100.1865
JPN,Japan,2019-03-01,100.1284
JPN,Japan,2019-04-01,100.0696
JPN,Japan,2019-05-01,99.99927
JPN,Japan,2019-06-01,99.90599
JPN,Japan,2019-07-01,99.79795
JPN,Japan,2019-08-01,99.67738
JPN,Japan,2019-09-01,99.54983
JPN,Japan,2019-10-01,99.41675
JPN,Japan,2019-11-01,99.29323
JPN,Japan,2019-12-01,99.182
JPN,Japan,2020-01-01,99.07113
JPN,Japan,2020-02-01,98.9489
JPN,Japan,2020-03-01,98.49267
JPN,Japan,2020-04-01,98.10816
JPN,Japan,2020-05-01,97.64413
JPN,Japan,2020-06-01,97.68337
JPN,Japan,2020-07-01,98.05107
JPN,Japan,2020-08-01,98.4354
JPN,Japan,2020-09-01,98.59446
JPN,Japan,2020-10-01,98.76607
JPN,Japan,2020-11-01,98.99145
JPN,Japan,2020-12-01,99.2555
JPN,Japan,2021-01-01,99.55214
JPN,Japan,2021-02-01,99.85766
JPN,Japan,2021-03-01,100.1391
JPN,Japan,2021-04-01,100.3759
JPN,Japan,2021-05-01,100.5363
JPN,Japan,2021-06-01,100.6112
JPN,Japan,2021-07-01,100.6096
JPN,Japan,2021-08-01,100.555
JPN,Japan,2021-09-01,100.4794
JPN,Japan,2021-10-01,100.4171
JPN,Japan,2021-11-01,100.3912
JPN,Japan,2021-12-01,100.4026
JPN,Japan,2022-01-01,100.4335
JPN,Japan,2022-02-01,100.4566
JPN,Japan,2022-03-01,100.4828
JPN,Japan,2022-04-01,100.5037
JPN,Japan,2022-05-01,100.5075
JPN,Japan,2022-06-01,100.4998
JPN,Japan,2022-07-01,100.491
JPN,Japan,2022-08-01,100.4906
JPN,Japan,2022-09-01,100.4847
KOR,Korea,1999-08-01,105.7148
KOR,Korea,1999-09-01,105.7379
KOR,Korea,1999-10-01,105.5979
KOR,Korea,1999-11-01,105.3427
KOR,Korea,1999-12-01,104.9766
KOR,Korea,2000-01-01,104.5321
KOR,Korea,2000-02-01,104.0491
KOR,Korea,2000-03-01,103.5902
KOR,Korea,2000-04-01,103.1844
KOR,Korea,2000-05-01,102.8014
KOR,Korea,2000-06-01,102.4045
KOR,Korea,2000-07-01,101.9427
KOR,Korea,2000-08-01,101.3817
KOR,Korea,2000-09-01,100.7037
KOR,Korea,2000-10-01,99.94039
KOR,Korea,2000-11-01,99.16034
KOR,Korea,2000-12-01,98.43501
KOR,Korea,2001-01-01,97.83095
KOR,Korea,2001-02-01,97.40752
KOR,Korea,2001-03-01,97.18985
KOR,Korea,2001-04-01,97.12242
KOR,Korea,2001-05-01,97.14951
KOR,Korea,2001-06-01,97.25583
KOR,Korea,2001-07-01,97.46719
KOR,Korea,2001-08-01,97.78612
KOR,Korea,2001-09-01,98.21558
KOR,Korea,2001-10-01,98.7776
KOR,Korea,2001-11-01,99.46125
KOR,Korea,2001-12-01,100.2068
KOR,Korea,2002-01-01,100.939
KOR,Korea,2002-02-01,101.5817
KOR,Korea,2002-03-01,102.0688
KOR,Korea,2002-04-01,102.3322
KOR,Korea,2002-05-01,102.3713
KOR,Korea,2002-06-01,102.2406
KOR,Korea,2002-07-01,102.013
KOR,Korea,2002-08-01,101.7172
KOR,Korea,2002-09-01,101.3803
KOR,Korea,2002-10-01,100.9973
KOR,Korea,2002-11-01,100.5588
KOR,Korea,2002-12-01,100.0475
KOR,Korea,2003-01-01,99.48171
KOR,Korea,2003-02-01,98.95198
KOR,Korea,2003-03-01,98.54446
KOR,Korea,2003-04-01,98.30351
KOR,Korea,2003-05-01,98.24312
KOR,Korea,2003-06-01,98.35881
KOR,Korea,2003-07-01,98.61291
KOR,Korea,2003-08-01,98.95078
KOR,Korea,2003-09-01,99.30092
KOR,Korea,2003-10-01,99.61886
KOR,Korea,2003-11-01,99.88957
KOR,Korea,2003-12-01,100.1054
KOR,Korea,2004-01-01,100.2621
KOR,Korea,2004-02-01,100.3486
KOR,Korea,2004-03-01,100.3695
KOR,Korea,2004-04-01,100.3546
KOR,Korea,2004-05-01,100.3089
KOR,Korea,2004-06-01,100.2543
KOR,Korea,2004-07-01,100.2029
KOR,Korea,2004-08-01,100.1465
KOR,Korea,2004-09-01,100.0798
KOR,Korea,2004-10-01,100.0017
KOR,Korea,2004-11-01,99.93137
KOR,Korea,2004-12-01,99.88783
KOR,Korea,2005-01-01,99.89388
KOR,Korea,2005-02-01,99.94611
KOR,Korea,2005-03-01,100.0023
KOR,Korea,2005-04-01,100.0467
KOR,Korea,2005-05-01,100.1107
KOR,Korea,2005-06-01,100.2297
KOR,Korea,2005-07-01,100.4089
KOR,Korea,2005-08-01,100.6324
KOR,Korea,2005-09-01,100.8614
KOR,Korea,2005-10-01,101.0606
KOR,Korea,2005-11-01,101.1898
KOR,Korea,2005-12-01,101.2247
KOR,Korea,2006-01-01,101.1582
KOR,Korea,2006-02-01,101.0114
KOR,Korea,2006-03-01,100.8113
KOR,Korea,2006-04-01,100.5906
KOR,Korea,2006-05-01,100.3806
KOR,Korea,2006-06-01,100.2253
KOR,Korea,2006-07-01,100.1693
KOR,Korea,2006-08-01,100.2121
KOR,Korea,2006-09-01,100.2934
KOR,Korea,2006-10-01,100.3642
KOR,Korea,2006-11-01,100.4005
KOR,Korea,2006-12-01,100.4196
KOR,Korea,2007-01-01,100.454
KOR,Korea,2007-02-01,100.5306
KOR,Korea,2007-03-01,100.6503
KOR,Korea,2007-04-01,100.8192
KOR,Korea,2007-05-01,101.0148
KOR,Korea,2007-06-01,101.2016
KOR,Korea,2007-07-01,101.3316
KOR,Korea,2007-08-01,101.3533
KOR,Korea,2007-09-01,101.2513
KOR,Korea,2007-10-01,101.0097
KOR,Korea,2007-11-01,100.639
KOR,Korea,2007-12-01,100.1743
KOR,Korea,2008-01-01,99.65656
KOR,Korea,2008-02-01,99.12683
KOR,Korea,2008-03-01,98.61606
KOR,Korea,2008-04-01,98.13865
KOR,Korea,2008-05-01,97.70029
KOR,Korea,2008-06-01,97.30634
KOR,Korea,2008-07-01,96.98867
KOR,Korea,2008-08-01,96.75323
KOR,Korea,2008-09-01,96.59715
KOR,Korea,2008-10-01,96.55582
KOR,Korea,2008-11-01,96.70672
KOR,Korea,2008-12-01,97.09981
KOR,Korea,2009-01-01,97.72931
KOR,Korea,2009-02-01,98.53357
KOR,Korea,2009-03-01,99.37695
KOR,Korea,2009-04-01,100.1825
KOR,Korea,2009-05-01,100.89
KOR,Korea,2009-06-01,101.4932
KOR,Korea,2009-07-01,102.0018
KOR,Korea,2009-08-01,102.4035
KOR,Korea,2009-09-01,102.6791
KOR,Korea,2009-10-01,102.8179
KOR,Korea,2009-11-01,102.8434
KOR,Korea,2009-12-01,102.7773
KOR,Korea,2010-01-01,102.6393
KOR,Korea,2010-02-01,102.4605
KOR,Korea,2010-03-01,102.2723
KOR,Korea,2010-04-01,102.0851
KOR,Korea,2010-05-01,101.8969
KOR,Korea,2010-06-01,101.7009
KOR,Korea,2010-07-01,101.49
KOR,Korea,2010-08-01,101.2757
KOR,Korea,2010-09-01,101.0748
KOR,Korea,2010-10-01,100.9181
KOR,Korea,2010-11-01,100.834
KOR,Korea,2010-12-01,100.8167
KOR,Korea,2011-01-01,100.833
KOR,Korea,2011-02-01,100.8112
KOR,Korea,2011-03-01,100.7023
KOR,Korea,2011-04-01,100.511
KOR,Korea,2011-05-01,100.2485
KOR,Korea,2011-06-01,99.93888
KOR,Korea,2011-07-01,99.61169
KOR,Korea,2011-08-01,99.27747
KOR,Korea,2011-09-01,98.9621
KOR,Korea,2011-10-01,98.68838
KOR,Korea,2011-11-01,98.48708
KOR,Korea,2011-12-01,98.39614
KOR,Korea,2012-01-01,98.4163
KOR,Korea,2012-02-01,98.51368
KOR,Korea,2012-03-01,98.63417
KOR,Korea,2012-04-01,98.74754
KOR,Korea,2012-05-01,98.82802
KOR,Korea,2012-06-01,98.87224
KOR,Korea,2012-07-01,98.88589
KOR,Korea,2012-08-01,98.89787
KOR,Korea,2012-09-01,98.92569
KOR,Korea,2012-10-01,98.96548
KOR,Korea,2012-11-01,99.01951
KOR,Korea,2012-12-01,99.09671
KOR,Korea,2013-01-01,99.18934
KOR,Korea,2013-02-01,99.30859
KOR,Korea,2013-03-01,99.4602
KOR,Korea,2013-04-01,99.60865
KOR,Korea,2013-05-01,99.72357
KOR,Korea,2013-06-01,99.78554
KOR,Korea,2013-07-01,99.79011
KOR,Korea,2013-08-01,99.76198
KOR,Korea,2013-09-01,99.71233
KOR,Korea,2013-10-01,99.66777
KOR,Korea,2013-11-01,99.64027
KOR,Korea,2013-12-01,99.63143
KOR,Korea,2014-01-01,99.62863
KOR,Korea,2014-02-01,99.61501
KOR,Korea,2014-03-01,99.58572
KOR,Korea,2014-04-01,99.54348
KOR,Korea,2014-05-01,99.50164
KOR,Korea,2014-06-01,99.48454
KOR,Korea,2014-07-01,99.51633
KOR,Korea,2014-08-01,99.60691
KOR,Korea,2014-09-01,99.74786
KOR,Korea,2014-10-01,99.92604
KOR,Korea,2014-11-01,100.1207
KOR,Korea,2014-12-01,100.291
KOR,Korea,2015-01-01,100.4058
KOR,Korea,2015-02-01,100.4704
KOR,Korea,2015-03-01,100.495
KOR,Korea,2015-04-01,100.4887
KOR,Korea,2015-05-01,100.4611
KOR,Korea,2015-06-01,100.4283
KOR,Korea,2015-07-01,100.4205
KOR,Korea,2015-08-01,100.4344
KOR,Korea,2015-09-01,100.4656
KOR,Korea,2015-10-01,100.4905
KOR,Korea,2015-11-01,100.4926
KOR,Korea,2015-12-01,100.4672
KOR,Korea,2016-01-01,100.4326
KOR,Korea,2016-02-01,100.415
KOR,Korea,2016-03-01,100.4283
KOR,Korea,2016-04-01,100.4715
KOR,Korea,2016-05-01,100.5442
KOR,Korea,2016-06-01,100.6504
KOR,Korea,2016-07-01,100.7879
KOR,Korea,2016-08-01,100.9448
KOR,Korea,2016-09-01,101.0958
KOR,Korea,2016-10-01,101.2256
KOR,Korea,2016-11-01,101.3471
KOR,Korea,2016-12-01,101.4684
KOR,Korea,2017-01-01,101.584
KOR,Korea,2017-02-01,101.6792
KOR,Korea,2017-03-01,101.7387
KOR,Korea,2017-04-01,101.7569
KOR,Korea,2017-05-01,101.7333
KOR,Korea,2017-06-01,101.6803
KOR,Korea,2017-07-01,101.597
KOR,Korea,2017-08-01,101.4833
KOR,Korea,2017-09-01,101.3386
KOR,Korea,2017-10-01,101.1623
KOR,Korea,2017-11-01,100.948
KOR,Korea,2017-12-01,100.7093
KOR,Korea,2018-01-01,100.4869
KOR,Korea,2018-02-01,100.2961
KOR,Korea,2018-03-01,100.1331
KOR,Korea,2018-04-01,100.0048
KOR,Korea,2018-05-01,99.89996
KOR,Korea,2018-06-01,99.80399
KOR,Korea,2018-07-01,99.7244
KOR,Korea,2018-08-01,99.65665
KOR,Korea,2018-09-01,99.58634
KOR,Korea,2018-10-01,99.50648
KOR,Korea,2018-11-01,99.42371
KOR,Korea,2018-12-01,99.34382
KOR,Korea,2019-01-01,99.26265
KOR,Korea,2019-02-01,99.17621
KOR,Korea,2019-03-01,99.07344
KOR,Korea,2019-04-01,98.95464
KOR,Korea,2019-05-01,98.84238
KOR,Korea,2019-06-01,98.75378
KOR,Korea,2019-07-01,98.68605
KOR,Korea,2019-08-01,98.65558
KOR,Korea,2019-09-01,98.6704
KOR,Korea,2019-10-01,98.73772
KOR,Korea,2019-11-01,98.83839
KOR,Korea,2019-12-01,98.93558
KOR,Korea,2020-01-01,98.99355
KOR,Korea,2020-02-01,99.01238
KOR,Korea,2020-03-01,99.01411
KOR,Korea,2020-04-01,99.04467
KOR,Korea,2020-05-01,99.13156
KOR,Korea,2020-06-01,99.3103
KOR,Korea,2020-07-01,99.57698
KOR,Korea,2020-08-01,99.89919
KOR,Korea,2020-09-01,100.2426
KOR,Korea,2020-10-01,100.5743
KOR,Korea,2020-11-01,100.8823
KOR,Korea,2020-12-01,101.1679
KOR,Korea,2021-01-01,101.4517
KOR,Korea,2021-02-01,101.721
KOR,Korea,2021-03-01,101.9607
KOR,Korea,2021-04-01,102.1388
KOR,Korea,2021-05-01,102.2099
KOR,Korea,2021-06-01,102.1612
KOR,Korea,2021-07-01,102.0036
KOR,Korea,2021-08-01,101.7592
KOR,Korea,2021-09-01,101.4529
KOR,Korea,2021-10-01,101.1319
KOR,Korea,2021-11-01,100.837
KOR,Korea,2021-12-01,100.5729
KOR,Korea,2022-01-01,100.3301
KOR,Korea,2022-02-01,100.0916
KOR,Korea,2022-03-01,99.84496
KOR,Korea,2022-04-01,99.58582
KOR,Korea,2022-05-01,99.32552
KOR,Korea,2022-06-01,99.07225
KOR,Korea,2022-07-01,98.84232
KOR,Korea,2022-08-01,98.637
KOR,Korea,2022-09-01,98.44605
MEX,Mexico,1999-08-01,101.0542
MEX,Mexico,1999-09-01,101.339
MEX,Mexico,1999-10-01,101.661
MEX,Mexico,1999-11-01,101.9753
MEX,Mexico,1999-12-01,102.2316
MEX,Mexico,2000-01-01,102.4251
MEX,Mexico,2000-02-01,102.538
MEX,Mexico,2000-03-01,102.598
MEX,Mexico,2000-04-01,102.6709
MEX,Mexico,2000-05-01,102.741
MEX,Mexico,2000-06-01,102.7366
MEX,Mexico,2000-07-01,102.6163
MEX,Mexico,2000-08-01,102.431
MEX,Mexico,2000-09-01,102.1645
MEX,Mexico,2000-10-01,101.8232
MEX,Mexico,2000-11-01,101.4205
MEX,Mexico,2000-12-01,100.9717
MEX,Mexico,2001-01-01,100.5455
MEX,Mexico,2001-02-01,100.1832
MEX,Mexico,2001-03-01,99.89951
MEX,Mexico,2001-04-01,99.65369
MEX,Mexico,2001-05-01,99.48858
MEX,Mexico,2001-06-01,99.35655
MEX,Mexico,2001-07-01,99.29412
MEX,Mexico,2001-08-01,99.2517
MEX,Mexico,2001-09-01,99.17162
MEX,Mexico,2001-10-01,99.10433
MEX,Mexico,2001-11-01,99.07922
MEX,Mexico,2001-12-01,99.13322
MEX,Mexico,2002-01-01,99.24058
MEX,Mexico,2002-02-01,99.4324
MEX,Mexico,2002-03-01,99.62714
MEX,Mexico,2002-04-01,99.68442
MEX,Mexico,2002-05-01,99.60655
MEX,Mexico,2002-06-01,99.51554
MEX,Mexico,2002-07-01,99.43809
MEX,Mexico,2002-08-01,99.41068
MEX,Mexico,2002-09-01,99.37108
MEX,Mexico,2002-10-01,99.31371
MEX,Mexico,2002-11-01,99.23566
MEX,Mexico,2002-12-01,99.12393
MEX,Mexico,2003-01-01,98.91965
MEX,Mexico,2003-02-01,98.65456
MEX,Mexico,2003-03-01,98.43129
MEX,Mexico,2003-04-01,98.30799
MEX,Mexico,2003-05-01,98.20406
MEX,Mexico,2003-06-01,98.20501
MEX,Mexico,2003-07-01,98.30018
MEX,Mexico,2003-08-01,98.4454
MEX,Mexico,2003-09-01,98.64635
MEX,Mexico,2003-10-01,98.88492
MEX,Mexico,2003-11-01,99.11197
MEX,Mexico,2003-12-01,99.33392
MEX,Mexico,2004-01-01,99.56269
MEX,Mexico,2004-02-01,99.79432
MEX,Mexico,2004-03-01,99.9958
MEX,Mexico,2004-04-01,100.1409
MEX,Mexico,2004-05-01,100.1883
MEX,Mexico,2004-06-01,100.1486
MEX,Mexico,2004-07-01,100.0734
MEX,Mexico,2004-08-01,100.0462
MEX,Mexico,2004-09-01,100.1027
MEX,Mexico,2004-10-01,100.2192
MEX,Mexico,2004-11-01,100.3114
MEX,Mexico,2004-12-01,100.2926
MEX,Mexico,2005-01-01,100.1592
MEX,Mexico,2005-02-01,99.87941
MEX,Mexico,2005-03-01,99.51846
MEX,Mexico,2005-04-01,99.25414
MEX,Mexico,2005-05-01,99.15922
MEX,Mexico,2005-06-01,99.33713
MEX,Mexico,2005-07-01,99.72729
MEX,Mexico,2005-08-01,100.2363
MEX,Mexico,2005-09-01,100.7657
MEX,Mexico,2005-10-01,101.2709
MEX,Mexico,2005-11-01,101.7302
MEX,Mexico,2005-12-01,102.0639
MEX,Mexico,2006-01-01,102.2894
MEX,Mexico,2006-02-01,102.4493
MEX,Mexico,2006-03-01,102.579
MEX,Mexico,2006-04-01,102.6861
MEX,Mexico,2006-05-01,102.776
MEX,Mexico,2006-06-01,102.8132
MEX,Mexico,2006-07-01,102.8398
MEX,Mexico,2006-08-01,102.8717
MEX,Mexico,2006-09-01,102.9129
MEX,Mexico,2006-10-01,102.9456
MEX,Mexico,2006-11-01,102.9676
MEX,Mexico,2006-12-01,102.9802
MEX,Mexico,2007-01-01,103.0005
MEX,Mexico,2007-02-01,103.1226
MEX,Mexico,2007-03-01,103.3421
MEX,Mexico,2007-04-01,103.6227
MEX,Mexico,2007-05-01,103.8959
MEX,Mexico,2007-06-01,104.1093
MEX,Mexico,2007-07-01,104.2783
MEX,Mexico,2007-08-01,104.3733
MEX,Mexico,2007-09-01,104.3763
MEX,Mexico,2007-10-01,104.3232
MEX,Mexico,2007-11-01,104.207
MEX,Mexico,2007-12-01,104.0853
MEX,Mexico,2008-01-01,103.8778
MEX,Mexico,2008-02-01,103.4933
MEX,Mexico,2008-03-01,103.0062
MEX,Mexico,2008-04-01,102.5327
MEX,Mexico,2008-05-01,102.0372
MEX,Mexico,2008-06-01,101.4868
MEX,Mexico,2008-07-01,100.7479
MEX,Mexico,2008-08-01,99.72156
MEX,Mexico,2008-09-01,98.45354
MEX,Mexico,2008-10-01,97.0611
MEX,Mexico,2008-11-01,95.7291
MEX,Mexico,2008-12-01,94.59359
MEX,Mexico,2009-01-01,93.74612
MEX,Mexico,2009-02-01,93.27809
MEX,Mexico,2009-03-01,93.2861
MEX,Mexico,2009-04-01,93.7516
MEX,Mexico,2009-05-01,94.53836
MEX,Mexico,2009-06-01,95.55422
MEX,Mexico,2009-07-01,96.63903
MEX,Mexico,2009-08-01,97.68359
MEX,Mexico,2009-09-01,98.58731
MEX,Mexico,2009-10-01,99.27753
MEX,Mexico,2009-11-01,99.76762
MEX,Mexico,2009-12-01,100.0992
MEX,Mexico,2010-01-01,100.3272
MEX,Mexico,2010-02-01,100.5472
MEX,Mexico,2010-03-01,100.7483
MEX,Mexico,2010-04-01,100.8827
MEX,Mexico,2010-05-01,100.9202
MEX,Mexico,2010-06-01,100.8923
MEX,Mexico,2010-07-01,100.8665
MEX,Mexico,2010-08-01,100.8915
MEX,Mexico,2010-09-01,101.0101
MEX,Mexico,2010-10-01,101.1895
MEX,Mexico,2010-11-01,101.3807
MEX,Mexico,2010-12-01,101.5296
MEX,Mexico,2011-01-01,101.6405
MEX,Mexico,2011-02-01,101.6848
MEX,Mexico,2011-03-01,101.6301
MEX,Mexico,2011-04-01,101.5061
MEX,Mexico,2011-05-01,101.3616
MEX,Mexico,2011-06-01,101.2526
MEX,Mexico,2011-07-01,101.1679
MEX,Mexico,2011-08-01,101.1229
MEX,Mexico,2011-09-01,101.1282
MEX,Mexico,2011-10-01,101.2486
MEX,Mexico,2011-11-01,101.4537
MEX,Mexico,2011-12-01,101.6635
MEX,Mexico,2012-01-01,101.8136
MEX,Mexico,2012-02-01,101.8488
MEX,Mexico,2012-03-01,101.7875
MEX,Mexico,2012-04-01,101.6745
MEX,Mexico,2012-05-01,101.5209
MEX,Mexico,2012-06-01,101.3697
MEX,Mexico,2012-07-01,101.259
MEX,Mexico,2012-08-01,101.222
MEX,Mexico,2012-09-01,101.2747
MEX,Mexico,2012-10-01,101.4378
MEX,Mexico,2012-11-01,101.6772
